PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
82;2;C45;NULL;15_70 a 74;1
02;2;J98;NULL;07_30 a 34;1
02;1;I64;NULL;17_80 y más;28
02;1;J98;NULL;08_35 a 39;2
22;1;A16;NULL;17_80 y más;1
22;1;D48;NULL;13_60 a 64;2
50;1;C40;NULL;12_55 a 59;1
50;2;M34;NULL;17_80 y más;1
58;2;K55;NULL;13_60 a 64;1
90;2;I50;NULL;11_50 a 54;1
06;2;D62;NULL;16_75 a 79;1
74;1;L08;NULL;16_75 a 79;1
06;2;N19;NULL;07_30 a 34;2
10;1;D37;NULL;14_65 a 69;1
46;1;E75;NULL;13_60 a 64;1
18;2;I10;NULL;12_55 a 59;2
14;1;C85;NULL;11_50 a 54;4
06;2;G70;NULL;17_80 y más;4
30;2;G03;NULL;13_60 a 64;1
58;1;K70;NULL;17_80 y más;5
78;2;I10;NULL;17_80 y más;19
82;1;C45;NULL;13_60 a 64;1
02;1;D69;NULL;06_25 a 29;1
54;1;C41;NULL;16_75 a 79;1
66;1;C16;NULL;13_60 a 64;7
90;1;X70;NULL;17_80 y más;2
62;2;Q04;NULL;01_Menor de 1 año;2
30;2;V44;NULL;02_1 a 9;1
34;2;K63;NULL;16_75 a 79;1
50;2;U07;NULL;02_1 a 9;2
99;2;N17;NULL;16_75 a 79;1
06;2;I61;NULL;02_1 a 9;3
02;1;C18;NULL;16_75 a 79;43
46;1;J98;NULL;16_75 a 79;1
50;1;C49;NULL;15_70 a 74;1
62;2;A81;NULL;12_55 a 59;1
86;1;J81;NULL;12_55 a 59;3
99;2;I49;NULL;17_80 y más;8
02;2;D62;NULL;17_80 y más;2
10;2;C71;NULL;13_60 a 64;1
62;2;C26;NULL;17_80 y más;1
02;1;J81;NULL;07_30 a 34;3
54;2;X70;NULL;08_35 a 39;2
74;2;M32;NULL;05_20 a 24;1
06;2;I50;NULL;15_70 a 74;726
06;2;W84;NULL;09_40 a 44;1
42;2;I82;NULL;16_75 a 79;1
82;2;I74;NULL;16_75 a 79;1
22;2;C55;NULL;10_45 a 49;3
38;1;J18;NULL;12_55 a 59;15
82;1;V84;NULL;04_15 a 19;1
18;1;C61;NULL;12_55 a 59;4
54;1;K80;NULL;13_60 a 64;1
62;1;V44;NULL;06_25 a 29;1
62;1;C24;NULL;13_60 a 64;2
82;1;Y84;NULL;08_35 a 39;1
90;1;G03;NULL;16_75 a 79;1
06;2;D65;NULL;17_80 y más;1
02;2;C01;NULL;14_65 a 69;2
06;1;C38;NULL;08_35 a 39;1
26;1;N18;NULL;08_35 a 39;1
74;1;K40;NULL;15_70 a 74;1
02;2;I50;NULL;16_75 a 79;124
06;1;E16;NULL;99_Sin especificar;1
14;2;B91;NULL;15_70 a 74;1
18;1;C62;NULL;06_25 a 29;1
82;1;J15;NULL;16_75 a 79;43
82;2;M34;NULL;16_75 a 79;1
02;1;W87;NULL;14_65 a 69;1
70;2;C53;NULL;14_65 a 69;2
06;1;I26;NULL;16_75 a 79;24
38;2;I10;NULL;14_65 a 69;2
82;1;I13;NULL;17_80 y más;5
62;1;R10;NULL;17_80 y más;1
14;1;K42;NULL;15_70 a 74;1
54;2;I61;NULL;09_40 a 44;2
30;2;X84;NULL;04_15 a 19;1
90;2;I25;NULL;13_60 a 64;4
90;1;C25;NULL;15_70 a 74;16
22;1;I10;NULL;13_60 a 64;2
02;1;C91;NULL;14_65 a 69;1
38;2;C76;NULL;15_70 a 74;1
22;1;N18;NULL;12_55 a 59;2
62;1;C90;NULL;12_55 a 59;2
74;2;J18;NULL;16_75 a 79;17
70;1;N40;NULL;17_80 y más;2
86;2;C50;NULL;10_45 a 49;4
06;1;N39;NULL;16_75 a 79;133
06;1;I42;NULL;08_35 a 39;21
06;2;X95;NULL;06_25 a 29;1
54;2;C17;NULL;13_60 a 64;1
82;1;C73;NULL;13_60 a 64;2
90;1;V26;NULL;05_20 a 24;1
02;1;C73;NULL;12_55 a 59;1
02;2;R55;NULL;17_80 y más;2
22;1;I64;NULL;11_50 a 54;6
22;1;C34;NULL;08_35 a 39;1
14;1;B23;NULL;10_45 a 49;3
70;1;E14;NULL;16_75 a 79;22
74;1;I26;NULL;15_70 a 74;5
78;1;E75;NULL;02_1 a 9;1
06;2;C50;NULL;16_75 a 79;260
06;2;I60;NULL;17_80 y más;51
14;2;C38;NULL;14_65 a 69;1
50;1;K74;NULL;09_40 a 44;2
62;2;J80;NULL;15_70 a 74;1
06;1;Y14;NULL;14_65 a 69;1
06;1;D84;NULL;17_80 y más;1
10;2;V80;NULL;10_45 a 49;1
62;1;F10;NULL;16_75 a 79;3
54;1;Y28;NULL;11_50 a 54;1
02;1;J84;NULL;15_70 a 74;7
62;1;I11;NULL;17_80 y más;8
58;2;V53;NULL;08_35 a 39;1
82;2;E14;NULL;15_70 a 74;41
54;1;F10;NULL;12_55 a 59;9
58;1;E43;NULL;16_75 a 79;1
74;1;C37;NULL;09_40 a 44;1
06;2;G04;NULL;12_55 a 59;1
14;1;R09;NULL;09_40 a 44;12
06;2;I61;NULL;09_40 a 44;15
18;2;C80;NULL;10_45 a 49;3
54;2;K85;NULL;12_55 a 59;1
66;2;P22;NULL;01_Menor de 1 año;4
06;2;K43;NULL;13_60 a 64;2
50;2;C16;NULL;14_65 a 69;11
14;1;K55;NULL;13_60 a 64;4
30;2;D37;NULL;14_65 a 69;2
38;2;I64;NULL;13_60 a 64;1
46;2;N19;NULL;12_55 a 59;1
54;2;C53;NULL;13_60 a 64;7
86;1;P91;NULL;01_Menor de 1 año;1
34;1;I71;NULL;10_45 a 49;1
18;1;E14;NULL;11_50 a 54;7
50;2;J10;NULL;02_1 a 9;1
82;1;V78;NULL;08_35 a 39;1
06;1;R99;NULL;16_75 a 79;335
06;2;J85;NULL;16_75 a 79;2
14;2;W84;NULL;13_60 a 64;3
50;2;X59;NULL;14_65 a 69;3
22;1;K65;NULL;17_80 y más;11
90;1;G93;NULL;11_50 a 54;1
22;2;A41;NULL;01_Menor de 1 año;1
06;2;D70;NULL;12_55 a 59;2
58;2;C34;NULL;11_50 a 54;2
58;1;V23;NULL;09_40 a 44;1
82;1;V89;NULL;13_60 a 64;2
62;1;K72;NULL;12_55 a 59;2
14;1;C18;NULL;08_35 a 39;2
82;1;D36;NULL;14_65 a 69;1
66;2;I50;NULL;09_40 a 44;1
90;2;M32;NULL;09_40 a 44;2
06;1;J96;NULL;13_60 a 64;252
06;2;A96;NULL;09_40 a 44;1
26;1;C24;NULL;13_60 a 64;1
34;1;W21;NULL;10_45 a 49;1
34;1;B57;NULL;16_75 a 79;3
26;1;C90;NULL;12_55 a 59;1
18;1;I50;NULL;10_45 a 49;1
70;1;K82;NULL;12_55 a 59;1
18;2;U07;NULL;16_75 a 79;56
99;1;N17;NULL;13_60 a 64;1
14;1;Y09;NULL;10_45 a 49;1
30;1;C67;NULL;15_70 a 74;3
58;2;V44;NULL;11_50 a 54;1
06;2;C16;NULL;10_45 a 49;16
06;1;K40;NULL;15_70 a 74;1
06;1;G00;NULL;08_35 a 39;1
62;1;D68;NULL;15_70 a 74;1
62;1;X99;NULL;09_40 a 44;1
62;1;Y24;NULL;05_20 a 24;1
50;1;I61;NULL;09_40 a 44;5
50;2;K46;NULL;17_80 y más;3
10;2;C53;NULL;09_40 a 44;1
38;2;V43;NULL;07_30 a 34;1
50;1;I82;NULL;16_75 a 79;1
06;2;C81;NULL;07_30 a 34;1
38;1;F10;NULL;12_55 a 59;1
38;1;V52;NULL;07_30 a 34;1
50;2;G93;NULL;06_25 a 29;1
70;1;C32;NULL;17_80 y más;2
50;2;Y83;NULL;13_60 a 64;1
74;2;N39;NULL;15_70 a 74;1
02;1;I13;NULL;13_60 a 64;1
14;1;K83;NULL;11_50 a 54;1
14;1;I71;NULL;11_50 a 54;3
90;2;I42;NULL;14_65 a 69;1
02;2;Y24;NULL;10_45 a 49;1
14;2;Q90;NULL;07_30 a 34;1
34;1;I50;NULL;07_30 a 34;1
38;2;I50;NULL;13_60 a 64;9
58;1;C67;NULL;17_80 y más;2
26;1;V38;NULL;13_60 a 64;1
50;1;X59;NULL;10_45 a 49;1
50;2;I11;NULL;13_60 a 64;5
66;1;R64;NULL;16_75 a 79;1
02;2;D38;NULL;14_65 a 69;3
14;1;E34;NULL;08_35 a 39;1
34;1;C80;NULL;11_50 a 54;1
34;2;Q79;NULL;01_Menor de 1 año;2
06;2;I42;NULL;04_15 a 19;2
22;2;C50;NULL;15_70 a 74;16
86;2;G80;NULL;07_30 a 34;1
02;2;C91;NULL;10_45 a 49;1
14;1;Y26;NULL;11_50 a 54;2
18;2;C56;NULL;10_45 a 49;1
70;2;C64;NULL;12_55 a 59;2
82;2;Q87;NULL;02_1 a 9;1
06;2;I12;NULL;09_40 a 44;1
26;2;I85;NULL;15_70 a 74;2
54;2;C56;NULL;10_45 a 49;1
78;2;I63;NULL;17_80 y más;1
06;1;X95;NULL;14_65 a 69;5
86;2;J18;NULL;05_20 a 24;1
54;2;C50;NULL;06_25 a 29;1
06;1;J90;NULL;10_45 a 49;3
10;1;R98;NULL;12_55 a 59;1
54;1;I74;NULL;17_80 y más;2
02;1;U07;NULL;15_70 a 74;108
06;2;K71;NULL;14_65 a 69;1
99;2;J44;NULL;16_75 a 79;1
22;2;G30;NULL;17_80 y más;14
70;1;A09;NULL;17_80 y más;1
70;1;R57;NULL;01_Menor de 1 año;1
06;2;K43;NULL;10_45 a 49;1
14;1;J42;NULL;10_45 a 49;1
66;1;I67;NULL;05_20 a 24;1
46;1;J84;NULL;16_75 a 79;1
06;2;I77;NULL;10_45 a 49;1
10;1;F10;NULL;13_60 a 64;1
70;1;W87;NULL;14_65 a 69;1
90;1;I64;NULL;13_60 a 64;5
06;1;K74;NULL;13_60 a 64;121
02;2;G20;NULL;12_55 a 59;1
06;1;K45;NULL;16_75 a 79;1
18;1;D72;NULL;09_40 a 44;1
18;1;B20;NULL;17_80 y más;1
86;1;X99;NULL;13_60 a 64;1
70;1;U07;NULL;02_1 a 9;1
26;2;C92;NULL;06_25 a 29;1
50;1;V24;NULL;07_30 a 34;1
98;1;M32;NULL;07_30 a 34;1
62;1;K22;NULL;14_65 a 69;2
42;1;C62;NULL;06_25 a 29;2
22;2;M34;NULL;05_20 a 24;1
54;2;C90;NULL;15_70 a 74;1
06;1;C32;NULL;15_70 a 74;45
26;2;J18;NULL;14_65 a 69;11
06;1;G70;NULL;15_70 a 74;4
58;1;V89;NULL;10_45 a 49;1
82;2;I72;NULL;11_50 a 54;1
22;1;J18;NULL;09_40 a 44;9
78;2;E11;NULL;13_60 a 64;2
02;1;R57;NULL;10_45 a 49;1
26;2;C53;NULL;15_70 a 74;2
62;2;N19;NULL;15_70 a 74;2
62;1;E11;NULL;08_35 a 39;1
70;1;M19;NULL;15_70 a 74;1
06;2;G93;NULL;07_30 a 34;2
02;2;C55;NULL;15_70 a 74;11
38;1;C22;NULL;17_80 y más;7
50;2;C18;NULL;16_75 a 79;22
82;1;R99;NULL;07_30 a 34;19
30;1;C18;NULL;14_65 a 69;15
38;1;M86;NULL;15_70 a 74;1
82;2;V89;NULL;15_70 a 74;1
06;1;D61;NULL;14_65 a 69;3
18;1;C34;NULL;13_60 a 64;19
18;2;K56;NULL;02_1 a 9;1
06;2;X81;NULL;07_30 a 34;2
46;2;R02;NULL;17_80 y más;1
26;2;M34;NULL;16_75 a 79;1
82;2;C16;NULL;07_30 a 34;2
66;1;C91;NULL;01_Menor de 1 año;1
06;2;K57;NULL;14_65 a 69;1
22;2;I60;NULL;08_35 a 39;1
82;2;G93;NULL;03_10 a 14;1
86;1;J10;NULL;02_1 a 9;1
22;2;M86;NULL;11_50 a 54;1
18;1;B20;NULL;10_45 a 49;2
18;2;R60;NULL;17_80 y más;1
58;2;B57;NULL;14_65 a 69;1
74;2;J44;NULL;13_60 a 64;2
06;2;A04;NULL;14_65 a 69;2
22;2;R96;NULL;11_50 a 54;3
06;2;K43;NULL;17_80 y más;3
50;1;F17;NULL;16_75 a 79;1
30;1;C02;NULL;12_55 a 59;2
54;1;C09;NULL;10_45 a 49;1
66;2;C56;NULL;17_80 y más;5
70;2;A86;NULL;15_70 a 74;1
22;2;V47;NULL;08_35 a 39;1
06;2;Y28;NULL;13_60 a 64;1
54;1;K74;NULL;12_55 a 59;6
70;2;J44;NULL;14_65 a 69;5
10;1;V22;NULL;08_35 a 39;1
42;1;C92;NULL;12_55 a 59;1
58;1;C25;NULL;16_75 a 79;2
74;2;C17;NULL;15_70 a 74;1
82;1;X81;NULL;06_25 a 29;2
10;1;I24;NULL;16_75 a 79;1
18;2;A41;NULL;02_1 a 9;2
42;2;V24;NULL;05_20 a 24;1
90;2;U07;NULL;17_80 y más;311
82;1;W20;NULL;13_60 a 64;1
02;1;Q90;NULL;01_Menor de 1 año;1
26;1;Y79;NULL;15_70 a 74;1
66;2;C22;NULL;10_45 a 49;3
78;1;W18;NULL;06_25 a 29;1
99;1;Y17;NULL;16_75 a 79;1
90;2;R57;NULL;14_65 a 69;7
50;1;K29;NULL;16_75 a 79;2
38;1;E11;NULL;11_50 a 54;1
66;1;F19;NULL;05_20 a 24;1
82;1;J18;NULL;06_25 a 29;6
54;1;W19;NULL;15_70 a 74;3
70;2;I11;NULL;11_50 a 54;1
90;1;N19;NULL;11_50 a 54;3
10;2;X70;NULL;10_45 a 49;1
22;1;V28;NULL;12_55 a 59;3
14;1;D58;NULL;14_65 a 69;1
54;1;C73;NULL;17_80 y más;2
66;2;O96;T;05_20 a 24;3
14;1;Y83;NULL;17_80 y más;3
38;2;J80;NULL;17_80 y más;1
30;1;C64;NULL;12_55 a 59;4
38;1;C20;NULL;09_40 a 44;1
30;1;I61;NULL;15_70 a 74;20
30;1;K76;NULL;11_50 a 54;2
50;2;C10;NULL;15_70 a 74;1
14;1;J09;NULL;17_80 y más;2
74;1;K63;NULL;11_50 a 54;2
58;1;J44;NULL;10_45 a 49;1
78;1;C92;NULL;16_75 a 79;1
02;2;E14;NULL;15_70 a 74;8
02;2;C88;NULL;16_75 a 79;1
06;1;C44;NULL;16_75 a 79;12
02;1;C64;NULL;15_70 a 74;12
70;1;K46;NULL;17_80 y más;1
94;2;V89;NULL;17_80 y más;1
42;1;V54;NULL;17_80 y más;1
78;2;I27;NULL;14_65 a 69;1
82;1;I12;NULL;17_80 y más;1
06;1;K70;NULL;08_35 a 39;4
82;1;I13;NULL;10_45 a 49;1
46;1;Q24;NULL;01_Menor de 1 año;1
06;2;K92;NULL;10_45 a 49;7
50;2;I62;NULL;16_75 a 79;3
58;1;J22;NULL;01_Menor de 1 año;1
66;1;J21;NULL;01_Menor de 1 año;1
06;1;E14;NULL;11_50 a 54;59
99;1;C15;NULL;99_Sin especificar;1
22;1;D64;NULL;17_80 y más;11
06;2;G61;NULL;10_45 a 49;2
14;2;G93;NULL;04_15 a 19;1
78;1;K56;NULL;15_70 a 74;1
18;2;X00;NULL;07_30 a 34;1
54;1;K56;NULL;16_75 a 79;1
62;2;K92;NULL;13_60 a 64;1
82;2;L03;NULL;14_65 a 69;4
99;1;I25;NULL;16_75 a 79;1
22;2;J44;NULL;13_60 a 64;1
14;1;W79;NULL;09_40 a 44;1
50;1;I25;NULL;11_50 a 54;6
22;2;I31;NULL;16_75 a 79;1
14;1;Y24;NULL;17_80 y más;2
38;1;C85;NULL;12_55 a 59;1
66;2;L02;NULL;13_60 a 64;1
06;2;I25;NULL;16_75 a 79;78
14;1;I25;NULL;13_60 a 64;29
34;2;D01;NULL;12_55 a 59;1
38;2;E14;NULL;08_35 a 39;1
58;2;C53;NULL;14_65 a 69;5
70;1;J18;NULL;08_35 a 39;1
10;2;L08;NULL;17_80 y más;2
42;1;I25;NULL;10_45 a 49;1
06;1;C61;NULL;06_25 a 29;1
06;2;N39;NULL;11_50 a 54;6
14;1;K83;NULL;15_70 a 74;4
50;1;I09;NULL;16_75 a 79;1
54;2;K74;NULL;16_75 a 79;2
86;1;N39;NULL;12_55 a 59;1
90;2;I64;NULL;15_70 a 74;10
82;1;V47;NULL;09_40 a 44;1
06;1;M00;NULL;13_60 a 64;2
14;2;C41;NULL;02_1 a 9;1
66;1;N39;NULL;17_80 y más;15
70;1;I10;NULL;15_70 a 74;5
14;2;A41;NULL;14_65 a 69;12
06;2;V48;NULL;17_80 y más;1
46;2;J22;NULL;17_80 y más;1
02;1;K70;NULL;12_55 a 59;5
18;2;X74;NULL;13_60 a 64;1
06;2;O98;M;08_35 a 39;2
26;2;C40;NULL;03_10 a 14;1
26;1;I61;NULL;10_45 a 49;1
38;2;C71;NULL;12_55 a 59;1
86;2;V28;NULL;10_45 a 49;1
26;2;C16;NULL;07_30 a 34;1
62;2;E46;NULL;14_65 a 69;1
86;2;J44;NULL;05_20 a 24;1
02;2;G30;NULL;15_70 a 74;4
54;1;Y83;NULL;12_55 a 59;1
82;2;L08;NULL;13_60 a 64;2
90;2;E75;NULL;04_15 a 19;1
06;1;Y20;NULL;08_35 a 39;52
22;1;G96;NULL;14_65 a 69;1
58;2;C92;NULL;13_60 a 64;1
66;1;B20;NULL;13_60 a 64;1
66;1;K70;NULL;08_35 a 39;4
02;1;K86;NULL;10_45 a 49;1
10;1;E14;NULL;13_60 a 64;6
14;2;C21;NULL;16_75 a 79;1
66;2;V13;NULL;14_65 a 69;1
82;2;C72;NULL;12_55 a 59;1
82;1;C18;NULL;12_55 a 59;21
14;1;B57;NULL;14_65 a 69;2
58;2;J96;NULL;13_60 a 64;1
10;2;I49;NULL;16_75 a 79;10
66;1;I49;NULL;15_70 a 74;10
58;2;K56;NULL;15_70 a 74;3
78;1;D37;NULL;17_80 y más;1
06;2;Y20;NULL;02_1 a 9;7
14;2;C53;NULL;13_60 a 64;3
38;2;B00;NULL;13_60 a 64;1
82;1;X59;NULL;16_75 a 79;12
30;2;C01;NULL;10_45 a 49;1
70;1;Q39;NULL;01_Menor de 1 año;1
02;1;W79;NULL;13_60 a 64;2
50;2;B57;NULL;11_50 a 54;1
78;2;N17;NULL;06_25 a 29;1
82;2;Y21;NULL;11_50 a 54;1
06;2;P00;NULL;01_Menor de 1 año;1
06;1;K25;NULL;11_50 a 54;5
99;1;I42;NULL;07_30 a 34;1
54;2;K65;NULL;13_60 a 64;1
70;1;C67;NULL;17_80 y más;4
54;1;P36;NULL;01_Menor de 1 año;1
82;2;C54;NULL;17_80 y más;5
86;1;C95;NULL;04_15 a 19;1
06;2;E34;NULL;14_65 a 69;1
10;2;J18;NULL;07_30 a 34;1
82;1;E14;NULL;06_25 a 29;1
06;1;E87;NULL;06_25 a 29;1
86;1;C34;NULL;13_60 a 64;11
26;1;Y34;NULL;17_80 y más;1
14;2;Y20;NULL;05_20 a 24;7
30;1;J81;NULL;10_45 a 49;1
18;1;Y09;NULL;17_80 y más;1
50;1;X95;NULL;12_55 a 59;1
62;2;C53;NULL;09_40 a 44;2
86;1;I35;NULL;11_50 a 54;1
06;2;G93;NULL;03_10 a 14;8
54;1;C34;NULL;17_80 y más;21
66;1;U07;NULL;05_20 a 24;4
10;1;C60;NULL;17_80 y más;1
22;2;C16;NULL;15_70 a 74;3
34;1;C75;NULL;09_40 a 44;1
42;2;I42;NULL;17_80 y más;6
82;2;D37;NULL;10_45 a 49;1
90;1;F06;NULL;17_80 y más;1
90;1;C24;NULL;10_45 a 49;1
14;2;Y26;NULL;05_20 a 24;1
38;1;W15;NULL;16_75 a 79;1
46;1;I61;NULL;13_60 a 64;6
54;1;E66;NULL;17_80 y más;1
82;2;C41;NULL;16_75 a 79;3
02;1;I85;NULL;11_50 a 54;1
06;2;K65;NULL;10_45 a 49;20
86;2;E43;NULL;17_80 y más;1
30;2;G96;NULL;13_60 a 64;1
58;1;W19;NULL;11_50 a 54;1
70;2;K85;NULL;13_60 a 64;1
90;2;K70;NULL;14_65 a 69;2
90;2;C17;NULL;10_45 a 49;1
22;2;R96;NULL;15_70 a 74;23
26;2;K25;NULL;15_70 a 74;1
46;1;X59;NULL;17_80 y más;3
54;1;J84;NULL;14_65 a 69;1
86;1;J81;NULL;05_20 a 24;1
06;2;I48;NULL;10_45 a 49;1
14;1;N28;NULL;14_65 a 69;1
58;2;K85;NULL;16_75 a 79;2
70;2;V14;NULL;05_20 a 24;1
06;2;X64;NULL;08_35 a 39;2
02;2;K70;NULL;16_75 a 79;1
54;1;I51;NULL;15_70 a 74;5
26;2;R99;NULL;07_30 a 34;1
14;2;X95;NULL;10_45 a 49;2
54;2;C71;NULL;08_35 a 39;1
70;2;E10;NULL;06_25 a 29;1
06;1;D37;NULL;12_55 a 59;5
22;1;V23;NULL;04_15 a 19;5
98;2;V74;NULL;17_80 y más;1
82;1;X84;NULL;07_30 a 34;1
86;1;C18;NULL;16_75 a 79;5
86;1;Q67;NULL;15_70 a 74;1
06;1;I67;NULL;02_1 a 9;1
62;1;C67;NULL;13_60 a 64;1
86;2;C56;NULL;16_75 a 79;2
86;2;C75;NULL;11_50 a 54;1
14;1;P96;NULL;01_Menor de 1 año;1
06;1;C22;NULL;07_30 a 34;2
86;1;J18;NULL;08_35 a 39;4
14;1;W13;NULL;12_55 a 59;1
30;2;D43;NULL;07_30 a 34;1
50;2;I60;NULL;08_35 a 39;1
06;1;E88;NULL;12_55 a 59;2
06;1;Y04;NULL;06_25 a 29;1
82;1;K25;NULL;17_80 y más;1
90;2;I51;NULL;12_55 a 59;2
26;1;C80;NULL;16_75 a 79;2
30;1;J22;NULL;16_75 a 79;1
74;2;C80;NULL;16_75 a 79;1
82;2;X74;NULL;07_30 a 34;2
06;2;E05;NULL;17_80 y más;2
62;1;I60;NULL;14_65 a 69;1
86;1;K74;NULL;13_60 a 64;9
06;1;I73;NULL;14_65 a 69;6
18;1;E14;NULL;15_70 a 74;20
50;1;W87;NULL;06_25 a 29;1
66;2;R99;NULL;11_50 a 54;2
86;1;B20;NULL;06_25 a 29;3
06;2;C80;NULL;06_25 a 29;6
54;2;I21;NULL;12_55 a 59;18
58;2;I44;NULL;15_70 a 74;1
90;1;V04;NULL;06_25 a 29;1
90;2;A16;NULL;17_80 y más;1
06;1;L02;NULL;11_50 a 54;1
02;1;Y26;NULL;13_60 a 64;2
58;1;X71;NULL;07_30 a 34;1
74;1;C61;NULL;12_55 a 59;1
82;2;V48;NULL;04_15 a 19;1
94;2;J18;NULL;12_55 a 59;2
86;1;Y24;NULL;06_25 a 29;1
38;1;I67;NULL;11_50 a 54;2
38;1;I73;NULL;16_75 a 79;1
34;1;N17;NULL;12_55 a 59;1
22;1;K70;NULL;14_65 a 69;6
38;2;N39;NULL;16_75 a 79;4
66;2;J86;NULL;14_65 a 69;1
74;2;C25;NULL;16_75 a 79;5
02;1;J45;NULL;16_75 a 79;1
42;1;U07;NULL;12_55 a 59;1
14;1;I85;NULL;14_65 a 69;2
38;1;C61;NULL;14_65 a 69;5
82;2;N39;NULL;17_80 y más;282
99;1;C61;NULL;15_70 a 74;1
06;1;Y31;NULL;99_Sin especificar;5
06;1;X25;NULL;13_60 a 64;1
06;1;C21;NULL;09_40 a 44;1
06;2;R04;NULL;16_75 a 79;1
74;1;Y83;NULL;16_75 a 79;1
90;2;C34;NULL;14_65 a 69;10
06;2;C01;NULL;10_45 a 49;1
06;1;I27;NULL;08_35 a 39;2
14;1;C49;NULL;06_25 a 29;1
06;1;N04;NULL;15_70 a 74;1
30;2;R68;NULL;14_65 a 69;6
14;1;D50;NULL;17_80 y más;1
18;1;I51;NULL;09_40 a 44;1
74;1;M86;NULL;17_80 y más;1
50;1;I60;NULL;10_45 a 49;3
50;2;G30;NULL;12_55 a 59;1
62;2;O99;M;09_40 a 44;1
66;2;D64;NULL;17_80 y más;2
66;1;C22;NULL;02_1 a 9;1
98;2;C25;NULL;16_75 a 79;1
30;2;D48;NULL;11_50 a 54;1
50;2;I49;NULL;17_80 y más;13
54;1;K72;NULL;16_75 a 79;4
82;1;K26;NULL;11_50 a 54;1
22;2;Q03;NULL;01_Menor de 1 año;1
06;1;C71;NULL;10_45 a 49;15
22;1;J80;NULL;15_70 a 74;1
22;1;W73;NULL;12_55 a 59;1
66;1;I71;NULL;08_35 a 39;1
02;2;A16;NULL;07_30 a 34;1
06;1;M10;NULL;17_80 y más;2
14;1;J40;NULL;13_60 a 64;1
90;2;W80;NULL;06_25 a 29;1
06;2;C04;NULL;13_60 a 64;1
54;2;J69;NULL;01_Menor de 1 año;3
22;2;K72;NULL;13_60 a 64;1
22;2;K83;NULL;10_45 a 49;1
70;2;R57;NULL;15_70 a 74;3
06;2;N15;NULL;09_40 a 44;1
94;1;U07;NULL;12_55 a 59;1
06;1;X99;NULL;10_45 a 49;3
30;1;I73;NULL;13_60 a 64;1
06;2;I38;NULL;13_60 a 64;1
06;2;Y33;NULL;10_45 a 49;1
10;2;J81;NULL;17_80 y más;4
82;1;W86;NULL;08_35 a 39;1
34;2;V03;NULL;03_10 a 14;1
74;1;W12;NULL;12_55 a 59;1
66;2;K56;NULL;14_65 a 69;1
74;1;C20;NULL;16_75 a 79;1
22;2;B90;NULL;17_80 y más;1
54;1;K25;NULL;12_55 a 59;1
66;1;Y26;NULL;15_70 a 74;1
78;2;Q60;NULL;01_Menor de 1 año;1
18;2;K85;NULL;10_45 a 49;1
46;2;E11;NULL;14_65 a 69;2
06;1;G35;NULL;12_55 a 59;1
82;1;K72;NULL;06_25 a 29;1
30;2;J18;NULL;10_45 a 49;5
06;1;X09;NULL;13_60 a 64;2
26;1;C16;NULL;08_35 a 39;1
38;2;J84;NULL;14_65 a 69;2
74;1;G20;NULL;16_75 a 79;4
14;1;L08;NULL;13_60 a 64;1
14;1;C06;NULL;10_45 a 49;1
18;1;C76;NULL;11_50 a 54;1
58;2;M34;NULL;15_70 a 74;1
06;2;I82;NULL;16_75 a 79;9
14;1;J81;NULL;12_55 a 59;3
50;2;A41;NULL;17_80 y más;25
62;1;J84;NULL;14_65 a 69;1
06;1;I10;NULL;15_70 a 74;53
10;2;V27;NULL;05_20 a 24;1
34;1;A16;NULL;08_35 a 39;3
06;1;D43;NULL;17_80 y más;31
62;1;K25;NULL;13_60 a 64;1
66;1;C15;NULL;15_70 a 74;5
66;2;J15;NULL;17_80 y más;4
94;2;I35;NULL;17_80 y más;1
06;1;E66;NULL;08_35 a 39;1
06;1;C75;NULL;13_60 a 64;3
06;1;Y31;NULL;02_1 a 9;1
74;1;V89;NULL;11_50 a 54;2
14;2;C80;NULL;16_75 a 79;14
14;1;R02;NULL;08_35 a 39;1
46;1;C64;NULL;17_80 y más;1
66;2;P23;NULL;01_Menor de 1 año;1
06;1;C67;NULL;15_70 a 74;58
06;2;E84;NULL;17_80 y más;4
30;1;C10;NULL;12_55 a 59;1
90;2;C16;NULL;17_80 y más;7
06;1;U07;NULL;01_Menor de 1 año;6
06;2;C74;NULL;16_75 a 79;1
30;1;G00;NULL;11_50 a 54;1
82;2;K44;NULL;17_80 y más;2
82;1;C22;NULL;11_50 a 54;6
82;2;K76;NULL;17_80 y más;1
90;2;G62;NULL;17_80 y más;1
30;1;V89;NULL;15_70 a 74;1
38;1;U07;NULL;11_50 a 54;8
58;2;O96;T;08_35 a 39;1
06;2;L10;NULL;16_75 a 79;1
30;2;C32;NULL;13_60 a 64;1
62;2;K83;NULL;14_65 a 69;1
18;2;N17;NULL;01_Menor de 1 año;1
30;1;R99;NULL;16_75 a 79;196
02;1;Y17;NULL;02_1 a 9;1
74;1;U07;NULL;17_80 y más;37
14;1;N39;NULL;16_75 a 79;21
34;1;I67;NULL;15_70 a 74;5
74;2;C41;NULL;10_45 a 49;1
50;1;D48;NULL;17_80 y más;4
58;2;C06;NULL;17_80 y más;1
90;1;C71;NULL;10_45 a 49;2
06;1;I71;NULL;08_35 a 39;4
06;1;I47;NULL;07_30 a 34;1
